smiles,actual_exp,pred_exp,residual
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(C)cc(C)cc3C)C(=O)O)cc2)n1,0.52,-0.3075689,-0.827568907737732
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,-0.15,2.8284252,2.978425168991089
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2C)n1,0.34,-1.0626124,-1.4026124143600465
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2F)n1,-0.05,1.7896812,1.8396811962127686
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(F)cccc3Cl)C(=O)O)cc2)n1,-0.42,1.8026853,2.222685260772705
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1,-0.04,0.64078045,0.6807804489135743
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1,-0.31,1.6318336,1.941833553314209
CNc1cccc(NC(=O)Cc2ccccc2)c1,2.31,-0.18509574,-2.4950957423448563
CNc1cccc2c1C(=O)c1ccccc1C2=O,4.1,3.025567,-1.0744329452514645
CNc1cccc2ccccc12,2.88,2.2266877,-0.6533123302459716
CNc1ccccc1,1.66,3.9077017,2.2477017307281493
CNc1ccccc1C,2.16,3.1598835,0.9998834991455077
CNc1ccccc1[N+](=O)[O-],2.18,3.634522,1.454521961212158
CNc1ccccn1,1.12,0.024241015,-1.0957589846849443
CNc1ccncc1S(=O)(=O)N/C(=N\C#N)NC(C)C,-0.65,2.5348642,3.1848641872406005
CNc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,1.86,3.1566908,1.2966908359527587
CNc1cnccn1,0.56,2.145259,1.585258903503418
CNc1nc(-c2ccccc2)c2ccccc2n1,3.58,2.6351209,-0.9448791313171387
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCN(C(C)=O)CC4)c3)ncc2C#N)s1,3.2,4.072532,0.8725321769714354
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,1.64,2.5550923,0.9150923347473146
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1,1.9,2.4403365,0.5403364658355714
CNc1nc(C)c(C(=O)CCN2CCCC2)s1,1.86,2.8342123,0.974212303161621
CNc1nc(C)c(C(=O)CCN2CCCCC2)s1,2.21,0.33087283,-1.8791271662712097
CNc1nc(C)c(C(=O)CCN2CCOCC2)s1,0.95,0.47252727,-0.4774727344512939
CNc1nc(C)nc2c1ncn2C1OC(CO)CC1F,0.64,7.1651406,6.525140628814698
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,2.99,3.6523373,0.662337312698364
CNc1nc(N(C)C)nc(N(C)C)n1,1.83,4.8729053,3.0429052543640136
CNc1nc(NC(C)C)nc(SC(F)F)n1,4.30833,1.3485903,-2.9597397452163694
CNc1nc(NC(C)C)nc(SC)n1,2.38,5.7620106,3.3820105743408204
CNc1nc(NC)nc(SC(F)F)n1,2.31,3.5180838,1.2080838108062744
CNc1nc2c3cccnc3ccc2n1C,1.82,0.6361927,-1.1838073205947877
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,1.61,1.4666072,-0.1433927869796754
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,1.77,0.8618007,-0.9081993293762207
CNc1nc2ccccc2o1,1.82,3.8306758,2.0106758403778073
CNc1nc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2s1,3.7,-1.1211588,-4.821158838272095
CNc1ncc(C(=O)c2ccccc2)s1,2.36,2.1944373,-0.1655627346038817
CNc1nccn2c(Cc3ccccc3F)nnc12,1.56,4.1839967,2.6239966773986816
CNc1nccn2cc(-c3ccc(S(C)=O)cc3OC)nc12,1.88,4.504497,2.624497051239014
CNc1ncnc2[nH]cnc12,0.43,0.8171492,0.38714922189712525
CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,4.0,-2.4238405,-6.423840522766113
CNc1ncnc2c1ncn2C1CC(O)C(CO)O1,-0.19,-0.66683424,-0.4768342351913452
CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-0.52,0.8762052,1.3962052059173584
CNc1ncnc2c1ncn2Cc1ccccc1F,1.86,4.648327,2.7883268737792966
CNc1ncnc2sccc12,1.43,2.0798302,0.6498301696777344
CNc1nnc(-c2cc(Cl)cc(Cl)c2)c(=O)n1N,1.91,-1.2317469,-3.1417469120025636
CNc1nnc(C(C)C)c(=O)n1N,0.3,2.0309846,1.73098464012146
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.23,2.9236252,2.6936252307891846
CO,-0.77,1.9666519,2.7366519165039063
CO/C(O)=N/C1=NCC(c2cc(Br)ccc2Br)N1C,2.77,1.9117227,-0.8582773399353028
CO/C(O)=N/C1=NCC(c2ccc(C(C)C)cc2)N1,2.6,3.0496323,0.4496323108673095
CO/C(O)=N/C1=NCC(c2ccc(C=O)cc2)N1C,0.74,3.131726,2.391726026535034
CO/C(O)=N/C1=NCC(c2ccc(Cl)cc2)N1C,2.17,2.2571,0.0871001052856446
CO/C(O)=N/C1=NCC(c2cccc(Br)c2)N1,2.09,1.9099025,-0.18009754657745347
CO/C(O)=N/C1=NCC(c2cccc(Cl)c2)N1C,2.1,1.1535052,-0.9464947938919068
CO/C(O)=N/C1=NCC(c2cccc(F)c2)N1,1.41,1.8110225,0.4010225200653077
CO/C(O)=N/C1=NCC(c2ccccc2)N1C,1.57,3.069554,1.4995540904998779
CO/C(O)=N/C1=NCC(c2ccccc2Br)N1,1.85,0.37794733,-1.4720526695251466
CO/C(O)=N/C1=NCC(c2ccccc2Cl)N1C,2.08,-0.06393601,-2.14393601000309
CO/C(O)=N/C1=NCC(c2ccccc2F)N1C,1.53,3.659929,2.129929037094116
CO/C(O)=N/c1c(C(C)C)cccc1C(C)C,2.2,-0.93320787,-3.1332078695297243
CO/C(O)=N/c1cccc(Br)c1,2.75,1.255136,-1.4948639869689941
CO/C(O)=N/c1cccc(C(C)=O)c1,1.63,2.5958185,0.9658185195922853
CO/C(O)=N/c1cccc(F)c1,2.21,0.22250658,-1.987493417263031
CO/C(O)=N/c1ccccc1Br,2.3,3.1728542,0.8728541851043703
CO/C(O)=N/c1ccccc1C,1.69,3.1265993,1.4365993118286133
CO/C(O)=N/c1ccccc1C(F)(F)F,2.09,1.0789025,-1.0110975170135497
COC,0.1,2.184757,2.0847569942474364
COC(=O)/N=C(\O)Cn1c(C)nc2ccccc2c1=O,0.4,2.898296,2.498296117782593
COC(=O)/N=c1\[nH]onc1C,0.42,3.0268815,2.606881456375122
COC(=O)C(=Cc1ccc(Br)o1)[N+](=O)[O-],2.74,1.6385247,-1.1014753484725954
COC(=O)C(=Cc1ccc(C(=O)OC)o1)[N+](=O)[O-],1.87,2.0578084,0.18780839920043935
COC(=O)C(=Cc1ccc(C)o1)[N+](=O)[O-],2.44,2.327574,-0.11242598533630366
COC(=O)C(=Cc1ccc(I)o1)[N+](=O)[O-],3.0,1.6651995,-1.3348004817962646
COC(=O)C(=Cc1ccc([N+](=O)[O-])o1)[N+](=O)[O-],1.6,2.9236946,1.323694610595703
COC(=O)C(=Cc1ccccc1)C(=O)OC,2.24,1.9102244,-0.32977556228637717
COC(=O)C(=Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,2.9,2.7384522,-0.1615478038787841
COC(=O)C(=Cc1ccco1)[N+](=O)[O-],1.88,0.3255811,-1.5544188964366912
COC(=O)C(=Cc1cnc(SC(C)=O)n1C)C(=O)OC,-0.43,0.8354574,1.2654573845863342
COC(=O)C(=O)OC,-0.17,1.249113,1.4191129636764526
COC(=O)C(C#N)=Cc1ccc(SC)o1,2.61,2.0870457,-0.5229543304443358
COC(=O)C(C#N)=Cc1ccco1,1.65,2.5930035,0.9430035114288331
COC(=O)C(C#N)N=Nc1c(Cl)cc(C(F)(F)F)cc1Cl,4.36,1.2463673,-3.1136326646804813
COC(=O)C(C#N)N=Nc1cc(C#N)ccc1C#N,2.81,4.377374,1.5673741722106933
COC(=O)C(C#N)N=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.02,1.0323588,-3.9876412343978878
COC(=O)C(C#N)N=Nc1cc(C(F)(F)F)ccc1Cl,4.42,2.4109457,-2.0090543460845947
COC(=O)C(C#N)N=Nc1cc(Cl)c(Cl)c(Cl)c1,5.22,0.8994317,-4.320568294525146
COC(=O)C(C#N)N=Nc1cc(Cl)c(Cl)cc1Cl,5.15,1.295079,-3.8549210071563724
COC(=O)C(C#N)N=Nc1cc(Cl)cc(Cl)c1,4.5,1.4578941,-3.0421059131622314
COC(=O)C(C#N)N=Nc1ccc(C(F)(F)F)cc1,3.79,3.1036625,-0.6863375091552735
COC(=O)C(C#N)N=Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],3.44,3.0557082,-0.38429183006286616
COC(=O)C(C#N)N=Nc1ccc(Cl)c(C(F)F)c1,3.8,1.5416825,-2.2583175182342528
COC(=O)C(C#N)N=Nc1ccc(Cl)cc1C,4.3,-0.21594737,-4.5159473747015
COC(=O)C(C#N)N=Nc1ccc(Cl)cc1C(F)(F)F,4.66,2.0206635,-2.639336500167847
COC(=O)C(C#N)N=Nc1ccc(S(=O)(=O)C(F)(F)F)cc1,4.22,1.44612,-2.7738799762725828
COC(=O)C(C#N)N=Nc1ccc(SC(F)(F)F)cc1,4.3,2.2254205,-2.0745795249938963
COC(=O)C(C#N)N=Nc1ccc2c(c1)OC(F)(F)C(F)(F)O2,4.86,1.1120745,-3.747925505638123
COC(=O)C(C#N)N=Nc1cccc(C(F)(F)F)c1,3.78,3.75581,-0.024189977645873828
COC(=O)C(C#N)N=Nc1ccccc1,2.59,2.0320554,-0.5579446220397948
COC(=O)C(C#N)N=Nc1ccccc1C(F)(F)F,3.7,1.7244343,-1.9755657434463503
COC(=O)C(C(=O)OC)=C1SCCS1,1.51,-0.4055391,-1.915539095401764
COC(=O)C(C)(C)C,1.83,-0.7327444,-2.5627443957328797
COC(=O)C(C)(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.38,2.014245,0.6342450332641603
COC(=O)C(C)=CC1C(C(=O)OC)C1(C)C,2.67,1.3585559,-1.3114440870285033
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(C#N)c2)C1(C)C,3.83,2.6379023,-1.19209774017334
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(C(=O)c3ccccc3)c2)C1(C)C,5.45,-0.8849369,-6.334936928749085
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(COc3ccccc3)c2)C1(C)C,6.06,0.9305844,-5.129415628910064
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(Cc3ccccc3)c2)C1(C)C,6.41,-1.4227597,-7.8327596521377565
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(OCc3ccccc3)c2)C1(C)C,6.06,-0.58814305,-6.648143050670623
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,6.48,1.6591499,-4.820850114822388
COC(=O)C(C)=CC1C(C(=O)OCc2ccccc2)C1(C)C,4.4,1.3283235,-3.0716765165328983
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,3.4,1.3186634,-2.0813366413116454
COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.0,2.0771897,-0.9228103160858154
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,2.61,2.7565768,0.14657677650451673
COC(=O)C(C)NC(C)=O,-0.57,0.962193,1.5321930122375487
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(C#N)cc1,0.91,3.7209187,2.8109186553955077
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(C(C)=O)cc1,0.9,1.5566719,0.6566718578338623
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(C(F)(F)F)cc1,1.57,2.2874236,0.7174236106872558
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(OC(F)(F)F)cc1,1.86,3.675853,1.8158530139923095
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc([N+](=O)[O-])cc1,0.9,1.1189204,0.21892044544219968
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1cccc(C(C)=O)c1,0.92,2.2757568,1.3557568359375
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1cccc(C(F)(F)F)c1,1.57,3.744646,2.174646072387695
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccc(Br)cc1,1.6,-2.6557434,-4.255743360519409
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccc(C)cc1,1.19,2.6872861,1.497286138534546
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccc(Cl)c(Cl)c1,2.15,3.1469254,0.996925449371338
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccc(Cl)cc1,1.43,2.595708,1.165707893371582
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccc(F)cc1,1.1,4.5816255,3.481625461578369
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccc(I)cc1,1.93,1.3898226,-0.5401773977279662
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccc(OC)cc1,1.09,2.002849,0.9128491020202636
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1cccc(Br)c1,1.64,2.914119,1.2741190052032472
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1cccc(Cl)c1,1.42,2.9221218,1.5021217632293702
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1cccc(F)c1,1.08,1.3199538,0.23995379924774163
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1cccc(I)c1,1.78,1.7023615,-0.07763853549957278
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccccc1,1.04,0.58568716,-0.4543128395080567
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(O)nc2=O)O1)Oc1ccccc1Cl,1.37,1.3174266,-0.05257343769073497
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.71,2.419279,-2.2907209014892578
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,4.07,3.3268561,-0.7431438636779788
COC(=O)C(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.06,-0.7077489,-1.7677488899230958
COC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,3.46,-0.7279786,-4.187978587150574
COC(=O)C(CC(C)C)NC(C)=O,0.84,4.194348,3.354347858428955
COC(=O)C(Cc1ccc(O)cc1)/N=C(/C)O,0.33,5.117217,4.7872170639038085
COC(=O)C(Cc1ccccc1)(Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,4.46,3.3237338,-1.1362661933898925
COC(=O)C(Cc1ccccc1)/N=C(/C)O,0.92,3.3181326,2.3981326389312745
COC(=O)C(Cl)(Cl)Cl,2.03,-0.25715202,-2.2871520209312437
COC(=O)C(F)(F)F,0.6,4.1827817,3.58278169631958
COC(=O)C(N)Cc1ccc(O)c(O)c1,-0.21,4.613148,4.823148212432861
COC(=O)C(N)Cc1ccc(O)cc1,0.29,1.2814327,0.9914327478408813
COC(=O)C(c1ccccc1)C(C)C,3.33,2.1075108,-1.2224891948699952
COC(=O)C(c1ccccc1)C1CCCCN1,0.2,3.528833,3.328832912445068
COC(=O)C/N=C(/O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.69,0.45788336,-1.232116641998291
COC(=O)C/N=C(\O)Cn1c(C)nc2ccccc2c1=O,0.4,0.3549679,-0.04503210783004763
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32,2.1555967,-0.16440326690673812
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCC1,2.45,4.07844,1.628440189361572
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCC1,2.73,0.85727787,-1.8727221298217773
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCCC1,2.94,0.0036830604,-2.9363169395923614
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,1.77,0.40278122,-1.367218781709671
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,2.54,1.1235874,-1.4164126300811768
COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.03,0.7814869,-1.2485130715370176
COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCC1,2.28,-1.56407,-3.8440699863433836
COC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,1.33,2.4311874,1.1011873912811279
COC(=O)C1(S(=O)(=O)c2ccccc2)CC1,1.43,2.5435438,1.113543815612793
COC(=O)C1(S(=O)(=O)c2ccccc2)CCC1,1.63,1.7652242,0.13522421836853038
COC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,1.98,3.6320956,1.6520955753326416
COC(=O)C1(S(=O)(=O)c2ccccc2)CCCCC1,2.3,2.898352,0.5983519077301027
COC(=O)C1(n2ccnc2[N+](=O)[O-])CC(OC(C)=O)C(NC(C)=O)C(C(OC(C)=O)C(COC(C)=O)OC(C)=O)O1,0.41,4.159269,3.749268856048584
COC(=O)C12OCC34C(CC5C(C)C(=O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)C)C24,1.66,2.441789,0.7817889118194581
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2c1OCO2,4.15,1.8872623,-2.262737655639649
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,4.28,2.2719252,-2.0080747890472415
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc2c1OCO2,3.46,0.82976437,-2.6302356338500976
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.53,0.4707052,-2.0592947888374327
COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,4.61,3.3025477,-1.3074523067474368
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,5.2,1.511042,-3.68895800113678
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,3.77,7.2051435,3.435143451690674
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],3.29,1.6799501,-1.6100498819351197
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],3.59,-3.016796,-6.606796112060547
COC(=O)C1=CCCN(C)C1,0.35,-0.14617063,-0.4961706310510635
COC(=O)C1=NC(=O)NC(=O)C1,0.63,-1.0268556,-1.6568555879592894
COC(=O)C1C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],3.26,7.563997,4.3039967918396
COC(=O)C1C(C)=NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,5.69,6.4679303,0.7779303169250484
COC(=O)C1C(C)=NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,3.82,-2.215935,-6.035934991836548
COC(=O)C1C(C)=NC(C)=C(C(=O)OCc2cccnc2)C1c1cccc2c1OCO2,3.61,1.2615888,-2.3484111881256102
COC(=O)C1C(C)=NC(C)=C(P2(=O)OCCCO2)C1c1ccccc1[N+](=O)[O-],1.3,2.6219726,1.3219725608825683
COC(=O)C1C(C=C(C)C)C1(C)C,3.76,3.2836986,-0.47630144119262674
COC(=O)C1C(C=C(Cl)Cl)C1(C)C,3.63,0.31444278,-3.3155572164058684
COC(=O)C1C(C=C2CCSC2=O)C1(C)C,2.33,1.4158089,-0.9141910839080811
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,2.54,1.7188809,-0.8211191082000733
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,1.68,1.5577037,-0.12229626655578607
COC(=O)C1CC(=O)N(C)C1,-0.74,3.5883763,4.32837628364563
COC(=O)C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,1.78,2.667104,0.8871040058135986
COC(=O)C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,1.7,2.3479576,0.6479576110839844
COC(=O)C1CCCC(/N=C(\O)N(CCCl)N=O)C1,1.89,2.2055876,0.31558762550354014
COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,1.42,0.35006768,-1.069932324886322
COC(=O)C1CCN1CC(O)Cn1ccnc1,-0.29,1.0702676,1.3602675580978394
COC(=O)C=C(C)OP(=O)(OC)OC,0.13,1.4582866,1.3282866430282594
COC(=O)C=CC(=O)OC,0.22,3.9621396,3.74213960647583
COC(=O)C=CCn1cc([N+](=O)[O-])nc1C,0.16,1.2119676,1.0519675874710084
COC(=O)C=CCn1ccnc1[N+](=O)[O-],0.32,2.47928,2.1592799949645998
COC(=O)C=CCn1cnc([N+](=O)[O-])n1,0.09,-0.896119,-0.9861189985275268
COC(=O)C=COc1ccccc1,2.68,0.5005309,-2.1794691014289858
COC(=O)C=COc1ccccc1Cl,3.02,0.00036396086,-3.0196360391378403
COC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.65,1.2348461,-0.4151538848876952
COC(=O)C=Cc1ccccc1,2.62,0.5175243,-2.1024756979942323
COC(=O)CC#N,-0.47,3.1415038,3.611503810882568
COC(=O)CC(=O)OC,-0.05,-0.097016945,-0.04701694548130035
COC(=O)CC(C)C,1.82,2.4606037,0.6406037139892578
COC(=O)CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.43,3.6147034,3.1847034168243407
COC(=O)CCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,2.72,3.2883666,0.5683665561676023
COC(=O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1cc(NC(=O)CCC(=O)OC)ccc1-2,2.67,4.090263,1.4202628898620606
COC(=O)CCC(=O)OC,0.35,4.037177,3.6871770858764648
COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.6,1.1517581,-1.448241925239563
COC(=O)CCC(C)=O,-0.13,1.7777705,1.9077705192565917
COC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)OC,0.54,5.419447,4.87944694519043
COC(=O)CCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,2.96,3.3664932,0.4064932250976563
COC(=O)CCCC(=O)OC,0.62,2.0952363,1.475236301422119
COC(=O)CCCCC(=O)OC,1.03,2.058889,1.0288889122009277
COC(=O)CCCCC(C)=O,0.55,2.2110777,1.6610776901245117
COC(=O)CCCCC(S)CCS,2.27,1.114318,-1.1556819868087769
COC(=O)CCCCCC(=O)OC,1.38,3.0334482,1.6534482192993165
COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,3.7,2.406265,-1.2937349796295168
COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,2.6,2.35193,-0.24807009696960458
COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.9,1.6739768,-1.22602322101593
COC(=O)CCCO,-0.06,0.95964164,1.0196416354179383
COC(=O)CCCc1ccccc1,2.77,2.4583204,-0.31167962074279787
COC(=O)CCSc1ccc2nc(-c3ccc(N(C)C)cc3)cn2c1,3.9,7.171277,3.2712770462036134
COC(=O)CCc1ccccc1,2.32,3.051138,0.7311379241943361
COC(=O)CCn1cc(-c2cc(NC3CC3)n3ncc(C#N)c3n2)c2cc(NC(C)=O)ccc21,2.72,4.1645117,1.4445116806030271
COC(=O)CNC(=O)c1ccc(N)cc1,-0.23,1.3319083,1.5619083452224731
COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.98,1.3933073,0.41330732822418215
COC(=O)CNC(=O)c1ccccc1,0.82,7.1666093,6.346609287261963
COC(=O)CON=C(C)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54,6.2906713,1.7506713485717773
COC(=O)COc1c(OC)cc(CC2C=NC(=N)NC2=N)cc1OC,0.55,1.4162703,0.8662702560424804
COC(=O)COc1ccc(C(=O)Nc2ccc(F)cc2)cn1,2.43,-0.7924043,-3.222404294013977
COC(=O)COc1ccc(O)cc1,0.92,-0.37145805,-1.2914580535888671
COC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.54,2.8129451,1.2729451274871826
COC(=O)COc1ccccc1,1.41,2.9805248,1.570524778366089
COC(=O)COc1ccccc1C,2.08,3.0779283,0.9979283046722411
COC(=O)CS(=O)(=O)c1ccc(Br)cc1,1.52,2.161035,0.6410350608825683
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,1.31,3.094001,1.784001054763794
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.3,1.8018006,0.5018006086349487
COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.78,0.7118286,-0.06817141056060794
COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,1.45,4.224585,2.7745850563049315
COC(=O)CS(=O)(=O)c1ccccc1,0.93,0.97760177,0.04760176658630366
COC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],0.78,1.4228741,0.6428740930557251
COC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.29,5.995176,4.705175838470459
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,0.8,0.06014815,-0.739851850271225
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,1.35,1.3518862,0.0018861532211302823
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.63,3.3475392,2.7175391864776612
COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.74,1.7374914,0.9974913692474365
COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,3.77,3.0348194,-0.7351806354522705
